timestamp,long_account,short_account,long_short_ratio
1694148900000,0.6457,0.3543,1.8225
1694149200000,0.6452,0.3548,1.8185
1694149500000,0.6443,0.3557,1.8114
1694149800000,0.6433,0.3567,1.8035
1694150100000,0.6428,0.3572,1.7996
1694150400000,0.6423,0.3577,1.7956
1694150700000,0.6415,0.3585,1.7894
1694151000000,0.6412,0.3588,1.7871
1694151300000,0.6407,0.3593,1.7832
1694151600000,0.64,0.36,1.7778
1694151900000,0.6394,0.3606,1.7732
1694152200000,0.6394,0.3606,1.7732
1694152500000,0.6394,0.3606,1.7732
1694152800000,0.6389,0.3611,1.7693
1694153100000,0.6387,0.3613,1.7678
1694153400000,0.6385,0.3615,1.7663
1694153700000,0.6384,0.3616,1.7655
1694154000000,0.6379,0.3621,1.7617
1694154300000,0.6376,0.3624,1.7594
1694154600000,0.6377,0.3623,1.7601
1694154900000,0.6371,0.3629,1.7556
1694155200000,0.6366,0.3634,1.7518
1694155500000,0.6361,0.3639,1.748
1694155800000,0.6358,0.3642,1.7457
1694156100000,0.6361,0.3639,1.748
1694156400000,0.6358,0.3642,1.7457
1694156700000,0.6359,0.3641,1.7465
1694157000000,0.636,0.364,1.7473
1694157300000,0.6363,0.3637,1.7495
1694157600000,0.6366,0.3634,1.7518
1694157900000,0.6371,0.3629,1.7556
1694158200000,0.6375,0.3625,1.7586
1694158500000,0.6374,0.3626,1.7579
1694158800000,0.637,0.363,1.7548
1694159100000,0.6366,0.3634,1.7518
1694159400000,0.6362,0.3638,1.7488
1694159700000,0.6364,0.3636,1.7503
1694160000000,0.6361,0.3639,1.748
1694160300000,0.6358,0.3642,1.7457
1694160600000,0.6356,0.3644,1.7442
1694160900000,0.6359,0.3641,1.7465
1694161200000,0.635,0.365,1.7397
1694161500000,0.6347,0.3653,1.7375
1694161800000,0.6347,0.3653,1.7375
1694162100000,0.6347,0.3653,1.7375
1694162400000,0.6346,0.3654,1.7367
1694162700000,0.6342,0.3658,1.7337
1694163000000,0.6334,0.3666,1.7278
1694163300000,0.6333,0.3667,1.727
1694163600000,0.6335,0.3665,1.7285
1694163900000,0.6328,0.3672,1.7233
1694164200000,0.6324,0.3676,1.7203
1694164500000,0.6327,0.3673,1.7226
1694164800000,0.6323,0.3677,1.7196
1694165100000,0.632,0.368,1.7174
1694165400000,0.6328,0.3672,1.7233
1694165700000,0.6328,0.3672,1.7233
1694166000000,0.6336,0.3664,1.7293
1694166300000,0.6336,0.3664,1.7293
1694166600000,0.6335,0.3665,1.7285
1694166900000,0.6337,0.3663,1.73
1694167200000,0.6337,0.3663,1.73
1694167500000,0.6448,0.3552,1.8153
1694167800000,0.6628,0.3372,1.9656
1694168100000,0.6676,0.3324,2.0084
1694168400000,0.6698,0.3302,2.0285
1694168700000,0.6742,0.3258,2.0694
1694169000000,0.6763,0.3237,2.0893
1694169300000,0.6777,0.3223,2.1027
1694169600000,0.6787,0.3213,2.1124
1694169900000,0.6781,0.3219,2.1066
1694170200000,0.6772,0.3228,2.0979
1694170500000,0.6779,0.3221,2.1046
1694170800000,0.677,0.323,2.096
1694171100000,0.6776,0.3224,2.1017
1694171400000,0.6773,0.3227,2.0989
1694171700000,0.6775,0.3225,2.1008
1694172000000,0.6773,0.3227,2.0989
1694172300000,0.6775,0.3225,2.1008
1694172600000,0.6769,0.3231,2.095
1694172900000,0.6761,0.3239,2.0874
1694173200000,0.6761,0.3239,2.0874
1694173500000,0.6742,0.3258,2.0694
1694173800000,0.6742,0.3258,2.0694
1694174100000,0.6745,0.3255,2.0722
1694174400000,0.6743,0.3257,2.0703
1694174700000,0.6735,0.3265,2.0628
1694175000000,0.673,0.327,2.0581
1694175300000,0.6733,0.3267,2.0609
1694175600000,0.6743,0.3257,2.0703
1694175900000,0.6752,0.3248,2.0788
1694176200000,0.6754,0.3246,2.0807
1694176500000,0.6758,0.3242,2.0845
1694176800000,0.6778,0.3222,2.1037
1694177100000,0.6773,0.3227,2.0989
1694177400000,0.677,0.323,2.096
1694177700000,0.6766,0.3234,2.0921
1694178000000,0.6766,0.3234,2.0921
1694178300000,0.6762,0.3238,2.0883
1694178600000,0.6761,0.3239,2.0874
1694178900000,0.6755,0.3245,2.0817
1694179200000,0.6757,0.3243,2.0836
1694179500000,0.6758,0.3242,2.0845
1694179800000,0.6756,0.3244,2.0826
1694180100000,0.6769,0.3231,2.095
1694180400000,0.6766,0.3234,2.0921
1694180700000,0.6761,0.3239,2.0874
1694181000000,0.6762,0.3238,2.0883
1694181300000,0.676,0.324,2.0864
1694181600000,0.6762,0.3238,2.0883
1694181900000,0.676,0.324,2.0864
1694182200000,0.6762,0.3238,2.0883
1694182500000,0.6761,0.3239,2.0874
1694182800000,0.6759,0.3241,2.0855
1694183100000,0.6762,0.3238,2.0883
1694183400000,0.6764,0.3236,2.0902
1694183700000,0.6761,0.3239,2.0874
1694184000000,0.6758,0.3242,2.0845
1694184300000,0.6758,0.3242,2.0845
1694184600000,0.6747,0.3253,2.0741
1694184900000,0.6745,0.3255,2.0722
1694185200000,0.6744,0.3256,2.0713
1694185500000,0.6746,0.3254,2.0731
1694185800000,0.6737,0.3263,2.0647
1694186100000,0.6733,0.3267,2.0609
1694186400000,0.6739,0.3261,2.0665
1694186700000,0.6736,0.3264,2.0637
1694187000000,0.6736,0.3264,2.0637
1694187300000,0.6738,0.3262,2.0656
1694187600000,0.6738,0.3262,2.0656
1694187900000,0.6739,0.3261,2.0665
1694188200000,0.6737,0.3263,2.0647
1694188500000,0.6737,0.3263,2.0647
1694188800000,0.6738,0.3262,2.0656
1694189100000,0.6736,0.3264,2.0637
1694189400000,0.6734,0.3266,2.0618
1694189700000,0.6737,0.3263,2.0647
1694190000000,0.6738,0.3262,2.0656
1694190300000,0.674,0.326,2.0675
1694190600000,0.6734,0.3266,2.0618
1694190900000,0.6738,0.3262,2.0656
1694191200000,0.6745,0.3255,2.0722
1694191500000,0.6756,0.3244,2.0826
1694191800000,0.6759,0.3241,2.0855
1694192100000,0.6764,0.3236,2.0902
1694192400000,0.6766,0.3234,2.0921
1694192700000,0.6764,0.3236,2.0902
1694193000000,0.6764,0.3236,2.0902
1694193300000,0.6765,0.3235,2.0912
1694193600000,0.6775,0.3225,2.1008
1694193900000,0.6778,0.3222,2.1037
1694194200000,0.6778,0.3222,2.1037
1694194500000,0.6778,0.3222,2.1037
1694194800000,0.6786,0.3214,2.1114
1694195100000,0.6785,0.3215,2.1104
1694195400000,0.6787,0.3213,2.1124
1694195700000,0.6789,0.3211,2.1143
1694196000000,0.679,0.321,2.1153
1694196300000,0.6789,0.3211,2.1143
1694196600000,0.6789,0.3211,2.1143
1694196900000,0.6784,0.3216,2.1095
1694197200000,0.6783,0.3217,2.1085
1694197500000,0.6783,0.3217,2.1085
1694197800000,0.6783,0.3217,2.1085
1694198100000,0.6789,0.3211,2.1143
1694198400000,0.6791,0.3209,2.1162
1694198700000,0.6792,0.3208,2.1172
1694199000000,0.6791,0.3209,2.1162
1694199300000,0.6792,0.3208,2.1172
1694199600000,0.6792,0.3208,2.1172
1694199900000,0.679,0.321,2.1153
1694200200000,0.6791,0.3209,2.1162
1694200500000,0.6791,0.3209,2.1162
1694200800000,0.679,0.321,2.1153
1694201100000,0.6792,0.3208,2.1172
1694201400000,0.6796,0.3204,2.1211
1694201700000,0.6803,0.3197,2.1279
1694202000000,0.6798,0.3202,2.123
1694202300000,0.6802,0.3198,2.127
1694202600000,0.68,0.32,2.125
1694202900000,0.6797,0.3203,2.1221
1694203200000,0.68,0.32,2.125
1694203500000,0.6795,0.3205,2.1201
1694203800000,0.6793,0.3207,2.1182
1694204100000,0.6789,0.3211,2.1143
1694204400000,0.6796,0.3204,2.1211
1694204700000,0.6794,0.3206,2.1192
1694205000000,0.6793,0.3207,2.1182
1694205300000,0.6792,0.3208,2.1172
1694205600000,0.679,0.321,2.1153
1694205900000,0.6791,0.3209,2.1162
1694206200000,0.6794,0.3206,2.1192
1694206500000,0.6795,0.3205,2.1201
1694206800000,0.6796,0.3204,2.1211
1694207100000,0.6798,0.3202,2.123
1694207400000,0.6795,0.3205,2.1201
1694207700000,0.6781,0.3219,2.1066
1694208000000,0.6781,0.3219,2.1066
1694208300000,0.6774,0.3226,2.0998
1694208600000,0.677,0.323,2.096
1694208900000,0.6769,0.3231,2.095
1694209200000,0.6766,0.3234,2.0921
1694209500000,0.6767,0.3233,2.0931
1694209800000,0.6767,0.3233,2.0931
1694210100000,0.6766,0.3234,2.0921
1694210400000,0.6763,0.3237,2.0893
1694210700000,0.6762,0.3238,2.0883
1694211000000,0.6763,0.3237,2.0893
1694211300000,0.6764,0.3236,2.0902
1694211600000,0.6766,0.3234,2.0921
1694211900000,0.6766,0.3234,2.0921
1694212200000,0.6762,0.3238,2.0883
1694212500000,0.6763,0.3237,2.0893
1694212800000,0.6763,0.3237,2.0893
1694213100000,0.6762,0.3238,2.0883
1694213400000,0.6764,0.3236,2.0902
1694213700000,0.6762,0.3238,2.0883
1694214000000,0.6761,0.3239,2.0874
1694214300000,0.6757,0.3243,2.0836
1694214600000,0.6758,0.3242,2.0845
1694214900000,0.676,0.324,2.0864
1694215200000,0.6759,0.3241,2.0855
1694215500000,0.6758,0.3242,2.0845
1694215800000,0.6757,0.3243,2.0836
1694216100000,0.6752,0.3248,2.0788
1694216400000,0.6755,0.3245,2.0817
1694216700000,0.6754,0.3246,2.0807
1694217000000,0.6754,0.3246,2.0807
1694217300000,0.6754,0.3246,2.0807
1694217600000,0.6754,0.3246,2.0807
1694217900000,0.6748,0.3252,2.075
1694218200000,0.6748,0.3252,2.075
1694218500000,0.6742,0.3258,2.0694
1694218800000,0.6737,0.3263,2.0647
1694219100000,0.6731,0.3269,2.059
1694219400000,0.6734,0.3266,2.0618
1694219700000,0.673,0.327,2.0581
1694220000000,0.673,0.327,2.0581
1694220300000,0.6729,0.3271,2.0572
1694220600000,0.6726,0.3274,2.0544
1694220900000,0.6724,0.3276,2.0525
1694221200000,0.6724,0.3276,2.0525
1694221500000,0.6724,0.3276,2.0525
1694221800000,0.6728,0.3272,2.0562
1694222100000,0.673,0.327,2.0581
1694222400000,0.6729,0.3271,2.0572
1694222700000,0.6725,0.3275,2.0534
1694223000000,0.6725,0.3275,2.0534
1694223300000,0.6724,0.3276,2.0525
1694223600000,0.6724,0.3276,2.0525
1694223900000,0.6725,0.3275,2.0534
1694224200000,0.6727,0.3273,2.0553
1694224500000,0.6728,0.3272,2.0562
1694224800000,0.6727,0.3273,2.0553
1694225100000,0.6728,0.3272,2.0562
1694225400000,0.6724,0.3276,2.0525
1694225700000,0.6722,0.3278,2.0506
1694226000000,0.6718,0.3282,2.0469
1694226300000,0.6717,0.3283,2.046
1694226600000,0.6718,0.3282,2.0469
1694226900000,0.6719,0.3281,2.0479
1694227200000,0.6721,0.3279,2.0497
1694227500000,0.6722,0.3278,2.0506
1694227800000,0.6723,0.3277,2.0516
1694228100000,0.6721,0.3279,2.0497
1694228400000,0.672,0.328,2.0488
1694228700000,0.6721,0.3279,2.0497
1694229000000,0.6723,0.3277,2.0516
1694229300000,0.6719,0.3281,2.0479
1694229600000,0.672,0.328,2.0488
1694229900000,0.6716,0.3284,2.0451
1694230200000,0.6713,0.3287,2.0423
1694230500000,0.6713,0.3287,2.0423
1694230800000,0.6711,0.3289,2.0404
1694231100000,0.6714,0.3286,2.0432
1694231400000,0.6713,0.3287,2.0423
1694231700000,0.6714,0.3286,2.0432
1694232000000,0.6715,0.3285,2.0441
1694232300000,0.6716,0.3284,2.0451
1694232600000,0.6714,0.3286,2.0432
1694232900000,0.6714,0.3286,2.0432
1694233200000,0.6711,0.3289,2.0404
1694233500000,0.6708,0.3292,2.0377
1694233800000,0.6707,0.3293,2.0367
1694234100000,0.6706,0.3294,2.0358
1694234400000,0.6705,0.3295,2.0349
1694234700000,0.6704,0.3296,2.034
1694235000000,0.6705,0.3295,2.0349
1694235300000,0.6705,0.3295,2.0349
1694235600000,0.6705,0.3295,2.0349
1694235900000,0.6707,0.3293,2.0367
1694236200000,0.6708,0.3292,2.0377
1694236500000,0.6711,0.3289,2.0404
1694236800000,0.671,0.329,2.0395
1694237100000,0.671,0.329,2.0395
1694237400000,0.671,0.329,2.0395
1694237700000,0.6709,0.3291,2.0386
1694238000000,0.6712,0.3288,2.0414
1694238300000,0.6711,0.3289,2.0404
1694238600000,0.6708,0.3292,2.0377
1694238900000,0.6704,0.3296,2.034
1694239200000,0.67,0.33,2.0303
1694239500000,0.6701,0.3299,2.0312
1694239800000,0.6702,0.3298,2.0321
1694240100000,0.6702,0.3298,2.0321
1694240400000,0.6702,0.3298,2.0321
1694240700000,0.6703,0.3297,2.0331
1694241000000,0.6705,0.3295,2.0349
1694241300000,0.6705,0.3295,2.0349
1694241600000,0.6707,0.3293,2.0367
1694241900000,0.6705,0.3295,2.0349
1694242200000,0.6705,0.3295,2.0349
1694242500000,0.6705,0.3295,2.0349
1694242800000,0.6709,0.3291,2.0386
1694243100000,0.671,0.329,2.0395
1694243400000,0.6712,0.3288,2.0414
1694243700000,0.6707,0.3293,2.0367
1694244000000,0.6703,0.3297,2.0331
1694244300000,0.6701,0.3299,2.0312
1694244600000,0.6702,0.3298,2.0321
1694244900000,0.6702,0.3298,2.0321
1694245200000,0.6702,0.3298,2.0321
1694245500000,0.6702,0.3298,2.0321
1694245800000,0.6701,0.3299,2.0312
1694246100000,0.6697,0.3303,2.0276
1694246400000,0.6694,0.3306,2.0248
1694246700000,0.6695,0.3305,2.0257
1694247000000,0.6698,0.3302,2.0285
1694247300000,0.6697,0.3303,2.0276
1694247600000,0.6695,0.3305,2.0257
1694247900000,0.6692,0.3308,2.023
1694248200000,0.6695,0.3305,2.0257
1694248500000,0.6695,0.3305,2.0257
1694248800000,0.6693,0.3307,2.0239
1694249100000,0.6692,0.3308,2.023
1694249400000,0.6694,0.3306,2.0248
1694249700000,0.6701,0.3299,2.0312
1694250000000,0.6702,0.3298,2.0321
1694250300000,0.6699,0.3301,2.0294
1694250600000,0.6697,0.3303,2.0276
1694250900000,0.6697,0.3303,2.0276
1694251200000,0.6694,0.3306,2.0248
1694251500000,0.6693,0.3307,2.0239
1694251800000,0.6694,0.3306,2.0248
1694252100000,0.6698,0.3302,2.0285
1694252400000,0.6697,0.3303,2.0276
1694252700000,0.6694,0.3306,2.0248
1694253000000,0.6693,0.3307,2.0239
1694253300000,0.6694,0.3306,2.0248
1694253600000,0.6696,0.3304,2.0266
1694253900000,0.6699,0.3301,2.0294
1694254200000,0.6699,0.3301,2.0294
1694254500000,0.6699,0.3301,2.0294
1694254800000,0.6699,0.3301,2.0294
1694255100000,0.67,0.33,2.0303
1694255400000,0.6699,0.3301,2.0294
1694255700000,0.6697,0.3303,2.0276
1694256000000,0.6694,0.3306,2.0248
1694256300000,0.6693,0.3307,2.0239
1694256600000,0.6696,0.3304,2.0266
1694256900000,0.6695,0.3305,2.0257
1694257200000,0.6692,0.3308,2.023
1694257500000,0.6693,0.3307,2.0239
1694257800000,0.6692,0.3308,2.023
1694258100000,0.669,0.331,2.0211
1694258400000,0.6696,0.3304,2.0266
1694258700000,0.6695,0.3305,2.0257
1694259000000,0.6694,0.3306,2.0248
1694259300000,0.6697,0.3303,2.0276
1694259600000,0.6697,0.3303,2.0276
1694259900000,0.6697,0.3303,2.0276
1694260200000,0.67,0.33,2.0303
1694260500000,0.67,0.33,2.0303
1694260800000,0.6701,0.3299,2.0312
1694261100000,0.6697,0.3303,2.0276
1694261400000,0.6699,0.3301,2.0294
1694261700000,0.6699,0.3301,2.0294
1694262000000,0.6701,0.3299,2.0312
1694262300000,0.6698,0.3302,2.0285
1694262600000,0.6697,0.3303,2.0276
1694262900000,0.6696,0.3304,2.0266
1694263200000,0.6694,0.3306,2.0248
1694263500000,0.669,0.331,2.0211
1694263800000,0.669,0.331,2.0211
1694264100000,0.669,0.331,2.0211
1694264400000,0.6688,0.3312,2.0193
1694264700000,0.6685,0.3315,2.0166
1694265000000,0.6685,0.3315,2.0166
1694265300000,0.669,0.331,2.0211
1694265600000,0.6687,0.3313,2.0184
1694265900000,0.6685,0.3315,2.0166
1694266200000,0.6684,0.3316,2.0157
1694266500000,0.6687,0.3313,2.0184
1694266800000,0.6685,0.3315,2.0166
1694267100000,0.6697,0.3303,2.0276
1694267400000,0.6692,0.3308,2.023
1694267700000,0.669,0.331,2.0211
1694268000000,0.6692,0.3308,2.023
1694268300000,0.6689,0.3311,2.0202
1694268600000,0.6693,0.3307,2.0239
1694268900000,0.6695,0.3305,2.0257
1694269200000,0.6697,0.3303,2.0276
1694269500000,0.6696,0.3304,2.0266
1694269800000,0.6696,0.3304,2.0266
1694270100000,0.6697,0.3303,2.0276
1694270400000,0.6692,0.3308,2.023
1694270700000,0.6692,0.3308,2.023
1694271000000,0.6694,0.3306,2.0248
1694271300000,0.6697,0.3303,2.0276
1694271600000,0.6702,0.3298,2.0321
1694271900000,0.6703,0.3297,2.0331
1694272200000,0.6697,0.3303,2.0276
1694272500000,0.6699,0.3301,2.0294
1694272800000,0.6702,0.3298,2.0321
1694273100000,0.67,0.33,2.0303
1694273400000,0.6702,0.3298,2.0321
1694273700000,0.6701,0.3299,2.0312
1694274000000,0.6697,0.3303,2.0276
1694274300000,0.6694,0.3306,2.0248
1694274600000,0.67,0.33,2.0303
1694274900000,0.67,0.33,2.0303
1694275200000,0.6696,0.3304,2.0266
1694275500000,0.6692,0.3308,2.023
1694275800000,0.6687,0.3313,2.0184
1694276100000,0.6687,0.3313,2.0184
1694276400000,0.6687,0.3313,2.0184
1694276700000,0.6686,0.3314,2.0175
1694277000000,0.6687,0.3313,2.0184
1694277300000,0.6699,0.3301,2.0294
1694277600000,0.669,0.331,2.0211
1694277900000,0.6685,0.3315,2.0166
1694278200000,0.6679,0.3321,2.0111
1694278500000,0.6675,0.3325,2.0075
1694278800000,0.6673,0.3327,2.0057
1694279100000,0.6672,0.3328,2.0048
1694279400000,0.6672,0.3328,2.0048
1694279700000,0.6672,0.3328,2.0048
1694280000000,0.6669,0.3331,2.0021
1694280300000,0.6666,0.3334,1.9994
1694280600000,0.6664,0.3336,1.9976
1694280900000,0.6661,0.3339,1.9949
1694281200000,0.6663,0.3337,1.9967
1694281500000,0.6662,0.3338,1.9958
1694281800000,0.6664,0.3336,1.9976
1694282100000,0.6665,0.3335,1.9985
1694282400000,0.666,0.334,1.994
1694282700000,0.6659,0.3341,1.9931
1694283000000,0.6659,0.3341,1.9931
1694283300000,0.6656,0.3344,1.9904
1694283600000,0.6658,0.3342,1.9922
1694283900000,0.666,0.334,1.994
1694284200000,0.6663,0.3337,1.9967
1694284500000,0.666,0.334,1.994
1694284800000,0.666,0.334,1.994
1694285100000,0.6661,0.3339,1.9949
1694285400000,0.6661,0.3339,1.9949
1694285700000,0.6664,0.3336,1.9976
1694286000000,0.6664,0.3336,1.9976
1694286300000,0.6668,0.3332,2.0012
1694286600000,0.6671,0.3329,2.0039
1694286900000,0.6673,0.3327,2.0057
1694287200000,0.6672,0.3328,2.0048
1694287500000,0.667,0.333,2.003
1694287800000,0.6668,0.3332,2.0012
1694288100000,0.6671,0.3329,2.0039
1694288400000,0.6674,0.3326,2.0066
1694288700000,0.6673,0.3327,2.0057
1694289000000,0.6672,0.3328,2.0048
1694289300000,0.6672,0.3328,2.0048
1694289600000,0.6673,0.3327,2.0057
1694289900000,0.6675,0.3325,2.0075
1694290200000,0.6675,0.3325,2.0075
1694290500000,0.6674,0.3326,2.0066
1694290800000,0.6675,0.3325,2.0075
1694291100000,0.6672,0.3328,2.0048
1694291400000,0.6673,0.3327,2.0057
1694291700000,0.6672,0.3328,2.0048
1694292000000,0.6673,0.3327,2.0057
1694292300000,0.6673,0.3327,2.0057
1694292600000,0.6672,0.3328,2.0048
1694292900000,0.6672,0.3328,2.0048
1694293200000,0.6673,0.3327,2.0057
1694293500000,0.6672,0.3328,2.0048
1694293800000,0.6674,0.3326,2.0066
1694294100000,0.6672,0.3328,2.0048
1694294400000,0.6669,0.3331,2.0021
1694294700000,0.6669,0.3331,2.0021
1694295000000,0.6668,0.3332,2.0012
1694295300000,0.6669,0.3331,2.0021
1694295600000,0.6672,0.3328,2.0048
1694295900000,0.6671,0.3329,2.0039
1694296200000,0.6674,0.3326,2.0066
1694296500000,0.6675,0.3325,2.0075
1694296800000,0.6671,0.3329,2.0039
1694297100000,0.667,0.333,2.003
1694297400000,0.6672,0.3328,2.0048
1694297700000,0.6672,0.3328,2.0048
1694298000000,0.6675,0.3325,2.0075
1694298300000,0.6675,0.3325,2.0075
1694298600000,0.6672,0.3328,2.0048
1694298900000,0.6671,0.3329,2.0039
1694299200000,0.667,0.333,2.003
1694299500000,0.6669,0.3331,2.0021
1694299800000,0.6668,0.3332,2.0012
1694300100000,0.6667,0.3333,2.0003
1694300400000,0.6669,0.3331,2.0021
1694300700000,0.6669,0.3331,2.0021
1694301000000,0.6668,0.3332,2.0012
1694301300000,0.6675,0.3325,2.0075
1694301600000,0.6672,0.3328,2.0048
1694301900000,0.667,0.333,2.003
1694302200000,0.6668,0.3332,2.0012
1694302500000,0.6666,0.3334,1.9994
1694302800000,0.6665,0.3335,1.9985
1694303100000,0.6665,0.3335,1.9985
1694303400000,0.6665,0.3335,1.9985
1694303700000,0.6661,0.3339,1.9949
1694304000000,0.6662,0.3338,1.9958
1694304300000,0.6668,0.3332,2.0012
1694304600000,0.6664,0.3336,1.9976
1694304900000,0.6664,0.3336,1.9976
1694305200000,0.6662,0.3338,1.9958
1694305500000,0.666,0.334,1.994
1694305800000,0.6659,0.3341,1.9931
1694306100000,0.6658,0.3342,1.9922
1694306400000,0.6661,0.3339,1.9949
1694306700000,0.6662,0.3338,1.9958
1694307000000,0.6665,0.3335,1.9985
1694307300000,0.6665,0.3335,1.9985
1694307600000,0.6668,0.3332,2.0012
1694307900000,0.6673,0.3327,2.0057
1694308200000,0.6669,0.3331,2.0021
1694308500000,0.6669,0.3331,2.0021
1694308800000,0.667,0.333,2.003
1694309100000,0.667,0.333,2.003
1694309400000,0.6677,0.3323,2.0093
1694309700000,0.6677,0.3323,2.0093
1694310000000,0.6679,0.3321,2.0111
1694310300000,0.668,0.332,2.012
1694310600000,0.6683,0.3317,2.0148
1694310900000,0.6685,0.3315,2.0166
1694311200000,0.6685,0.3315,2.0166
1694311500000,0.6685,0.3315,2.0166
1694311800000,0.6689,0.3311,2.0202
1694312100000,0.6691,0.3309,2.0221
1694312400000,0.6688,0.3312,2.0193
1694312700000,0.6689,0.3311,2.0202
1694313000000,0.6691,0.3309,2.0221
1694313300000,0.669,0.331,2.0211
1694313600000,0.669,0.331,2.0211
1694313900000,0.6686,0.3314,2.0175
1694314200000,0.6688,0.3312,2.0193
1694314500000,0.6691,0.3309,2.0221
1694314800000,0.6692,0.3308,2.023
1694315100000,0.6692,0.3308,2.023
1694315400000,0.6696,0.3304,2.0266
1694315700000,0.6697,0.3303,2.0276
1694316000000,0.6696,0.3304,2.0266
1694316300000,0.6698,0.3302,2.0285
1694316600000,0.6698,0.3302,2.0285
1694316900000,0.67,0.33,2.0303
1694317200000,0.6702,0.3298,2.0321
1694317500000,0.6699,0.3301,2.0294
1694317800000,0.67,0.33,2.0303
1694318100000,0.6701,0.3299,2.0312
1694318400000,0.67,0.33,2.0303
1694318700000,0.6698,0.3302,2.0285
1694319000000,0.6695,0.3305,2.0257
1694319300000,0.6697,0.3303,2.0276
1694319600000,0.6697,0.3303,2.0276
1694319900000,0.671,0.329,2.0395
1694320200000,0.6705,0.3295,2.0349
1694320500000,0.6707,0.3293,2.0367
1694320800000,0.6706,0.3294,2.0358
1694321100000,0.6705,0.3295,2.0349
1694321400000,0.6706,0.3294,2.0358
1694321700000,0.6708,0.3292,2.0377
1694322000000,0.6706,0.3294,2.0358
1694322300000,0.6701,0.3299,2.0312
1694322600000,0.6697,0.3303,2.0276
1694322900000,0.67,0.33,2.0303
1694323200000,0.67,0.33,2.0303
1694323500000,0.6699,0.3301,2.0294
1694323800000,0.6704,0.3296,2.034
1694324100000,0.6705,0.3295,2.0349
1694324400000,0.6706,0.3294,2.0358
1694324700000,0.6706,0.3294,2.0358
1694325000000,0.6705,0.3295,2.0349
1694325300000,0.6706,0.3294,2.0358
1694325600000,0.6709,0.3291,2.0386
1694325900000,0.6709,0.3291,2.0386
1694326200000,0.6714,0.3286,2.0432
1694326500000,0.6718,0.3282,2.0469
1694326800000,0.6718,0.3282,2.0469
1694327100000,0.6719,0.3281,2.0479
1694327400000,0.6719,0.3281,2.0479
1694327700000,0.6718,0.3282,2.0469
1694328000000,0.6718,0.3282,2.0469
1694328300000,0.6717,0.3283,2.046
1694328600000,0.6717,0.3283,2.046
1694328900000,0.6718,0.3282,2.0469
1694329200000,0.6715,0.3285,2.0441
1694329500000,0.6712,0.3288,2.0414
1694329800000,0.6715,0.3285,2.0441
1694330100000,0.6715,0.3285,2.0441
1694330400000,0.6716,0.3284,2.0451
1694330700000,0.6718,0.3282,2.0469
1694331000000,0.6717,0.3283,2.046
1694331300000,0.6718,0.3282,2.0469
1694331600000,0.6718,0.3282,2.0469
1694331900000,0.6716,0.3284,2.0451
1694332200000,0.6715,0.3285,2.0441
1694332500000,0.6714,0.3286,2.0432
1694332800000,0.6711,0.3289,2.0404
1694333100000,0.6706,0.3294,2.0358
1694333400000,0.6704,0.3296,2.034
1694333700000,0.6702,0.3298,2.0321
1694334000000,0.6704,0.3296,2.034
1694334300000,0.6705,0.3295,2.0349
1694334600000,0.6707,0.3293,2.0367
1694334900000,0.6708,0.3292,2.0377
1694335200000,0.6708,0.3292,2.0377
1694335500000,0.6707,0.3293,2.0367
1694335800000,0.6706,0.3294,2.0358
1694336100000,0.6706,0.3294,2.0358
1694336400000,0.6705,0.3295,2.0349
1694336700000,0.6708,0.3292,2.0377
1694337000000,0.671,0.329,2.0395
1694337300000,0.6709,0.3291,2.0386
1694337600000,0.671,0.329,2.0395
1694337900000,0.6707,0.3293,2.0367
1694338200000,0.6712,0.3288,2.0414
1694338500000,0.6712,0.3288,2.0414
1694338800000,0.671,0.329,2.0395
1694339100000,0.6707,0.3293,2.0367
1694339400000,0.6707,0.3293,2.0367
1694339700000,0.6706,0.3294,2.0358
1694340000000,0.6702,0.3298,2.0321
1694340300000,0.6704,0.3296,2.034
1694340600000,0.6699,0.3301,2.0294
1694340900000,0.6698,0.3302,2.0285
1694341200000,0.6702,0.3298,2.0321
1694341500000,0.67,0.33,2.0303
1694341800000,0.6699,0.3301,2.0294
1694342100000,0.6697,0.3303,2.0276
1694342400000,0.6699,0.3301,2.0294
1694342700000,0.6698,0.3302,2.0285
1694343000000,0.6697,0.3303,2.0276
1694343300000,0.6693,0.3307,2.0239
1694343600000,0.6689,0.3311,2.0202
1694343900000,0.6695,0.3305,2.0257
1694344200000,0.67,0.33,2.0303
1694344500000,0.6708,0.3292,2.0377
1694344800000,0.6709,0.3291,2.0386
1694345100000,0.6706,0.3294,2.0358
1694345400000,0.6707,0.3293,2.0367
1694345700000,0.6705,0.3295,2.0349
1694346000000,0.6716,0.3284,2.0451
1694346300000,0.6715,0.3285,2.0441
1694346600000,0.6715,0.3285,2.0441
1694346900000,0.6714,0.3286,2.0432
1694347200000,0.6714,0.3286,2.0432
1694347500000,0.6715,0.3285,2.0441
1694347800000,0.6717,0.3283,2.046
1694348100000,0.6717,0.3283,2.046
1694348400000,0.6718,0.3282,2.0469
1694348700000,0.6719,0.3281,2.0479
1694349000000,0.672,0.328,2.0488
1694349300000,0.6717,0.3283,2.046
1694349600000,0.6716,0.3284,2.0451
1694349900000,0.6716,0.3284,2.0451
1694350200000,0.6722,0.3278,2.0506
1694350500000,0.6722,0.3278,2.0506
1694350800000,0.6724,0.3276,2.0525
